City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Arlington,,,-,2,52,54
Manchester,,,-,4,104,108
Sandgate,,,-,3,9,12
Sunderland,,,-,0,14,14
TOTALS,,,-,9,179,188
