City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Hartland,,,-,2,4,6
"W. Windsor",,,-,0,2,2
Windsor,,,-,1,3,4
TOTALS,,,-,3,9,12
