City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Halifax,,,-,3,14,17
Whitingham,,,-,3,15,18
Wilmington,,,-,4,25,29
TOTALS,,,-,10,54,64
