City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Clarendon,,,-,0,8,8
Proctor,,,-,0,6,6
Wallingford,,,-,2,8,10
"W. Rutland",,,-,6,8,14
TOTALS,,,-,8,30,38
