City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Braintree,,,-,5,25,30
Brookfield,,,-,0,5,5
Granville,,,-,1,3,4
Randolph,,,-,18,92,110
Roxbury,,,-,2,18,20
TOTALS,,,-,26,143,169
