City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Bakersfield,,,-,3,32,35
Fairfield,,,-,10,23,33
Fletcher,,,-,2,14,16
TOTALS,,,-,15,69,84
