City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Athens,,,-,8,14,22
Brookline,,,-,12,16,28
Grafton,,,-,4,50,54
Rockingham,,,-,25,79,104
Westminster,,,-,1,1,2
Windham,,,-,0,12,12
TOTALS,,,-,50,172,222
