City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Bolton,,,-,2,26,28
Huntington,,,-,2,38,40
Waterbury,,,-,6,92,98
TOTALS,,,-,10,156,166
