City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Dover,,,-,12,45,57
Readsboro,,,-,1,16,17
Searsburg,,,-,1,2,3
Stamford,,,-,1,10,11
Wardsboro,,,-,3,8,11
Whitingham,,,-,0,2,2
TOTALS,,,-,18,83,101
