City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Groton,,,-,4,20,24
Newbury,,,-,3,47,50
Topsham,,,-,3,25,28
TOTALS,,,-,10,92,102
