City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Bloomfield,,,-,1,8,9
Brighton,,,-,7,47,54
Canaan,,,-,1,26,27
"E. Haven",,,-,1,16,17
Lemington,,,-,1,1,2
Newark,,,-,1,31,32
Norton,,,-,3,7,10
Westmore,,,-,1,21,22
TOTALS,,,-,16,157,173
