City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
"Barre City",,,-,3,24,27
"Barre Town",,,-,1,2,3
Berlin,,,-,1,2,3
Cabot,,,-,0,12,12
Calais,,,-,7,7,14
Duxbury,,,-,1,8,9
"E. Montpelier",,,-,0,15,15
Fayston,,,-,1,2,3
Marshfield,,,-,9,9,18
Middlesex,,,-,7,23,30
Montpelier,,,-,22,119,141
Moretown,,,-,1,0,1
Northfield,,,-,3,6,9
Plainfield,,,-,2,7,9
Waitsfield,,,-,2,16,18
Warren,,,-,0,6,6
Waterbury,,,-,2,22,24
Woodbury,,,-,1,14,15
Worcester,,,-,2,1,3
TOTALS,,,-,65,295,360
