City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Norwich,,,-,8,10,18
Sharon,,,-,2,3,5
Strafford,,,-,0,1,1
Thetford,,,-,0,2,2
TOTALS,,,-,10,16,26
