City/Town,Ward,Pct,"Jill Krowinski","Curt McCormack",Write-Ins,Blanks,"Total Votes Cast"
,,,,
Burlington,,,334,280,29,443,"1,086"
TOTALS,,,334,280,29,443,"1,086"
