City/Town,Ward,Pct,"Jim McCullough","Terry Macaig",Write-Ins,Blanks,"Total Votes Cast"
,,,,
Williston,,,679,634,10,368,"1,691"
TOTALS,,,679,634,10,368,"1,691"
