City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Colchester,-,"Chittenden 9-1",-,3,59,62
Colchester,-,"Chittenden 9-2",-,8,80,88
"Grand Isle",,,-,7,31,38
"Isle La Motte",,,-,0,9,9
"N. Hero",,,-,0,23,23
"S. Hero",,,-,0,38,38
TOTALS,,,-,18,240,258
