City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Coventry,,,-,0,2,2
Irasburg,,,-,1,9,10
"Newport City",,,-,1,9,10
"Newport Town",,,-,1,5,6
TOTALS,,,-,3,25,28
