City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Barnet,,,-,4,4,8
Bradford,,,-,0,2,2
Burke,,,-,0,6,6
Danville,,,-,0,2,2
Groton,,,-,0,2,2
Hardwick,,,-,2,18,20
Newark,,,-,0,16,16
Newbury,,,-,0,10,10
Orange,,,-,1,3,4
Peacham,,,-,0,4,4
Ryegate,,,-,0,2,2
Sheffield,,,-,0,4,4
"St. Johnsbury",,,-,4,4,8
Stannard,,,-,0,2,2
Sutton,,,-,2,10,12
Walden,,,-,2,16,18
"W. Fairlee",,,-,0,2,2
Wheelock,,,-,2,0,2
TOTALS,,,-,17,107,124
