City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Barnard,,,-,3,27,30
Hartford,,,-,1,13,14
Pomfret,,,-,1,14,15
TOTALS,,,-,5,54,59
