City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Brownington,,,-,4,54,58
Charleston,,,-,8,46,54
Derby,,,-,54,274,328
Holland,,,-,2,42,44
Morgan,,,-,7,75,82
TOTALS,,,-,75,491,566
