City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Bridport,,,-,0,4,4
Bristol,,,-,2,5,7
Cornwall,,,-,0,4,4
Ferrisburgh,,,-,0,6,6
Hancock,,,-,0,4,4
Huntington,,,-,1,7,8
Lincoln,,,-,0,8,8
Middlebury,,,-,8,12,20
Monkton,,,-,2,4,6
"New Haven",,,-,1,3,4
Ripton,,,-,8,6,14
Salisbury,,,-,0,4,4
Shoreham,,,-,0,2,2
Starksboro,,,-,0,1,1
Waltham,,,-,2,0,2
TOTALS,,,-,24,70,94
