City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
"Hyde Park",,,-,0,2,2
Johnson,,,-,2,2,4
Wolcott,,,-,5,11,16
TOTALS,,,-,7,15,22
