City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Duxbury,,,-,1,5,6
Fayston,,,-,2,0,2
Moretown,,,-,0,1,1
Waitsfield,,,-,1,11,12
Warren,,,-,0,4,4
TOTALS,,,-,4,21,25
