City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Braintree,,,-,3,12,15
Brookfield,,,-,1,4,5
Chelsea,,,-,6,33,39
Corinth,,,-,8,18,26
Randolph,,,-,13,42,55
Strafford,,,-,7,9,16
Thetford,,,-,6,9,15
Tunbridge,,,-,11,18,29
Vershire,,,-,2,7,9
Washington,,,-,16,10,26
Williamstown,,,-,28,39,67
TOTALS,,,-,101,201,302
