City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Brunswick,,,-,7,4,11
Concord,,,-,12,22,34
Granby,,,-,4,3,7
Guildhall,,,-,13,10,23
Kirby,,,-,5,22,27
Lunenburg,,,-,34,11,45
Maidstone,,,-,5,3,8
Victory,,,-,4,2,6
TOTALS,,,-,84,77,161
