City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Hardwick,,,-,0,19,19
Stannard,,,-,2,0,2
Walden,,,-,5,14,19
TOTALS,,,-,7,33,40
