City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Alburgh,,,-,0,4,4
"Grand Isle",,,-,5,1,6
"Isle La Motte",,,-,0,4,4
"S. Hero",,,-,0,4,4
TOTALS,,,-,5,13,18
