City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Norwich,,,-,1,73,74
Sharon,,,-,7,47,54
Strafford,,,-,5,27,32
Thetford,,,-,5,25,30
TOTALS,,,-,18,172,190
