City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Cabot,,,-,1,13,14
Danville,,,-,4,30,34
Peacham,,,-,2,15,17
TOTALS,,,-,7,58,65
