City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Benson,,,-,1,47,48
Orwell,,,-,1,65,66
Shoreham,,,-,4,73,77
Whiting,,,-,6,30,36
TOTALS,,,-,12,215,227
