City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Castleton,,,-,13,205,218
"Fair Haven",,,-,23,129,152
Hubbardton,,,-,1,33,34
"W. Haven",,,-,2,10,12
TOTALS,,,-,39,377,416
