City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Coventry,,,-,5,69,74
Irasburg,,,-,8,54,62
"Newport City",,,-,65,246,311
"Newport Town",,,-,16,66,82
Troy,,,-,0,24,24
TOTALS,,,-,94,459,553
