City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Jamaica,,,-,28,28,56
Londonderry,,,-,56,30,86
Stratton,,,-,0,7,7
Weston,,,-,12,31,43
Winhall,,,-,21,23,44
TOTALS,,,-,117,119,236
