City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Benson,,,-,0,24,24
Orwell,,,-,3,34,37
Shoreham,,,-,2,13,15
Whiting,,,-,3,13,16
TOTALS,,,-,8,84,92
