City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Dummerston,,,-,6,8,14
Putney,,,-,8,4,12
Westminster,,,-,2,12,14
TOTALS,,,-,16,24,40
