City/Town,Ward,Pct,"Mollie S. Burke",Write-Ins,Blanks,"Total Votes Cast"
,,,Progressive/Democratic
Brattleboro,,,"1,683",14,0,"1,697"
TOTALS,,,"1,683",14,0,"1,697"
