City/Town,Ward,Pct,"Paul N. Poirier","Leo M. Valliere",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic,Republican
"Barre City",,,914,888,3,0,"1,805"
TOTALS,,,914,888,3,0,"1,805"
