City/Town,Ward,Pct,"David Zuckerman","Kesha Ram","Christopher A. Pearson","Phillip Ortego",Write-Ins,Blanks,"Total Votes Cast"
,,,Progressive,Democratic,Progressive,Democratic
Burlington,,,"2,316","2,164","1,494",781,20,0,"6,775"
TOTALS,,,"2,316","2,164","1,494",781,20,0,"6,775"
