City/Town,Ward,Pct,"Frank Geier","Sheldon Katz",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic,Independent
"S. Burlington",,,"1,367",632,10,0,"2,009"
TOTALS,,,"1,367",632,10,0,"2,009"
