City/Town,Ward,Pct,"Sarah Edwards",Write-Ins,Blanks,"Total Votes Cast"
,,,Progressive/Democratic
Brattleboro,,,"1,625",18,0,"1,643"
TOTALS,,,"1,625",18,0,"1,643"
