City/Town,Ward,Pct,"Virginia A. Milkey",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic
Brattleboro,,,"1,965",20,0,"1,985"
TOTALS,,,"1,965",20,0,"1,985"
