City/Town,Ward,Pct,"Albert Audette",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic
"S. Burlington",,,"1,713",58,0,"1,771"
TOTALS,,,"1,713",58,0,"1,771"
