City/Town,Ward,Pct,"Kate Webb","Joyce H. Errecart",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic,Republican
Shelburne,,,"1,435","1,016",1,0,"2,452"
TOTALS,,,"1,435","1,016",1,0,"2,452"
