City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Chelsea,,,-,34,0,34
Corinth,,,-,92,0,92
Orange,,,-,32,0,32
Vershire,,,-,30,0,30
Washington,,,-,6,0,6
Williamstown,,,-,20,0,20
TOTALS,,,-,214,0,214
