City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Colchester,-,"Chittenden 7-1",-,19,0,19
Colchester,-,"Chittenden 7-2",-,9,0,9
"Grand Isle",,,-,9,0,9
"Isle La Motte",,,-,1,0,1
"S. Hero",,,-,6,0,6
TOTALS,,,-,44,0,44
