City/Town,Ward,Pct,"Bill Lippert",Write-Ins,Blanks,Spoiled,"Total Votes Cast"
,,,Democratic
Hinesburg,,,"2,085",62,540,0,"2,687"
TOTALS,,,"2,085",62,540,0,"2,687"
