City/Town,Ward,Pct,"Kate Webb",Write-Ins,Blanks,Spoiled,"Total Votes Cast"
,,,Democratic
Shelburne,,,"2,193",24,465,0,"2,682"
TOTALS,,,"2,193",24,465,0,"2,682"
