City/Town,Ward,Pct,"Barbara Rachelson",Write-Ins,Blanks,Spoiled,"Total Votes Cast"
,,,Democratic
Burlington,,,873,11,241,0,"1,125"
TOTALS,,,873,11,241,0,"1,125"
