City/Town,Ward,Pct,"Joyce H. Errecart",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic/Republican
Shelburne,,,"2,010",22,0,"2,032"
TOTALS,,,"2,010",22,0,"2,032"
