City/Town,Ward,Pct,"Albert Audette","Jim Fuller",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic,Republican
"S. Burlington",,,"1,223",763,2,0,"1,988"
TOTALS,,,"1,223",763,2,0,"1,988"
