City/Town,Ward,Pct,"Michele F. Kupersmith","Frank Mazur",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic,Republican
"S. Burlington",,,"1,144",943,0,0,"2,087"
TOTALS,,,"1,144",943,0,0,"2,087"
