City/Town,Ward,Pct,"Johannah Leddy Donovan","Bill Keogh","Richard Kemp","Timothy C. Nitz",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic,Democratic,Progressive,Progressive
Burlington,,,"2,934","2,561","1,773",401,33,0,"7,702"
TOTALS,,,"2,934","2,561","1,773",401,33,0,"7,702"
