City/Town,Ward,Pct,"Sarah Edwards",Write-Ins,Blanks,"Total Votes Cast"
,,,Progressive/Democratic
Brattleboro,,,"1,586",10,0,"1,596"
TOTALS,,,"1,586",10,0,"1,596"
