City/Town,Ward,Pct,"Carina N. Driscoll","Matthew Hogg",Write-Ins,Blanks,"Total Votes Cast"
,,,Progressive,"Vermont Grassroots"
Burlington,,,863,268,11,0,"1,142"
TOTALS,,,863,268,11,0,"1,142"
