City/Town,Ward,Pct,"Virginia A. Milkey",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic
Brattleboro,,,"1,620",63,0,"1,683"
TOTALS,,,"1,620",63,0,"1,683"
