City/Town,Ward,Pct,"Frank Mazur","Robert Doc Bob Melamede",Write-Ins,Blanks,"Total Votes Cast"
,,,Republican,"Vermont Grassroots"
"S. Burlington",,,"1,731",460,37,0,"2,228"
TOTALS,,,"1,731",460,37,0,"2,228"
