City/Town,Ward,Pct,"Michael Quaid","Terence Macaig",Write-Ins,Blanks,"Total Votes Cast"
,,,Republican,Democratic
Williston,,,"1,822","1,532",9,0,"3,363"
TOTALS,,,"1,822","1,532",9,0,"3,363"
