City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Athens,,,-,1,25,26
Brookline,,,-,2,10,12
Grafton,,,-,4,30,34
Rockingham,,,-,7,91,98
Westminster,,,-,0,6,6
Windham,,,-,0,2,2
TOTALS,,,-,14,164,178
