City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
"Grand Isle",,,-,0,6,6
"Isle La Motte",,,-,0,1,1
"N. Hero",,,-,2,0,2
"S. Hero",,,-,0,2,2
TOTALS,,,-,2,9,11
