City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Brunswick,,,-,5,5,10
Concord,,,-,11,13,24
Granby,,,-,1,2,3
Guildhall,,,-,4,4,8
Kirby,,,-,0,1,1
Lunenburg,,,-,5,9,14
Maidstone,,,-,3,1,4
Victory,,,-,0,1,1
TOTALS,,,-,29,36,65
