City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Plymouth,,,-,1,20,21
Reading,,,-,0,17,17
Woodstock,,,-,3,73,76
TOTALS,,,-,4,110,114
