City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Cambridge,-,"Lamoille 3",-,1,0,0
"Hyde Park",-,"Lamoille 2",-,0,1,0
Johnson,-,"Lamoille 2",-,0,1,0
Morristown,-,Lamoille-Washington,-,1,1,0
Waterville,-,"Lamoille 3",-,0,1,0
TOTALS,,,-,2,4,6
