City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Norwich,,,-,4,48,52
Sharon,,,-,12,50,62
Strafford,,,-,8,34,42
Thetford,,,-,19,81,100
TOTALS,,,-,43,213,256
