City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Alburgh,-,"Grand Isle-Chittenden",-,0,4,0
Enosburgh,-,"Franklin 7",-,0,2,0
Fairfax,-,"Franklin 2",-,1,3,0
Fairfield,-,"Franklin 6",-,0,2,0
"St. Albans City",-,"Franklin 3-1",-,4,0,0
"St. Albans Town",-,"Franklin 3-1",-,0,0,0
"St. Albans Town",-,"Franklin 3-2",-,1,1,2
TOTALS,,,-,6,12,18
